sys_RespNum,d,MXD_1_b,MXD_1_w,MXD_2_b,MXD_2_w,MXD_3_b,MXD_3_w,MXD_4_b,MXD_4_w,MXD_5_b,MXD_5_w,MXD_6_b,MXD_6_w,MXD_7_b,MXD_7_w,MXD_8_b,MXD_8_w,MXD_9_b,MXD_9_w,MXD_10_b,MXD_10_w,MXD_11_b,MXD_11_w,MXD_12_b,MXD_12_w,MXD_13_b,MXD_13_w,MXD_14_b,MXD_14_w,MXD_15_b,MXD_15_w,MXD_16_b,MXD_16_w,MXD_17_b,MXD_17_w,MXD_18_b,MXD_18_w,sys_MXDDesignID_MXD,nKOP1,nKOP2,nKOP3,nKOP4,nKOP5,nKOP6,nKOP7,nKOP8,nKOP9,nKOP10,nKOP11,nKOP12,nKOP13,weegvar
299,411112779,32,27,16,26,15,38,3,33,9,30,25,34,6,21,39,32,17,28,16,38,21,24,5,12,14,30,6,11,15,34,17,35,4,26,10,12,MXD1_1753104514_5,2,5,2,2,8,1,1,1,1,1,2,1,1,.757315478001565
725,411112780,1,11,19,30,16,17,2,26,34,36,6,31,40,37,25,20,14,28,6,17,4,27,18,26,20,11,16,12,3,34,10,7,19,31,9,13,MXD1_1753104514_5,1,5,2,5,4,3,4,6,3,2,2,2,1,.686049367051532
563,411112785,3,18,8,26,10,39,30,28,9,29,16,12,4,25,33,13,2,12,9,28,1,18,21,39,16,25,33,35,3,26,10,11,7,28,9,18,MXD1_1753104514_5,1,5,2,2,4,3,4,2,5,2,2,1,2,.88246624313761
2010,411112786,15,30,6,32,2,31,3,18,22,33,6,20,1,31,9,34,14,38,10,36,40,30,9,13,16,34,15,31,1,24,3,18,10,32,21,30,MXD1_1753104514_5,1,5,2,5,1,3,4,3,10,2,2,2,1,.686049367051532
1744,411112787,25,36,15,38,5,40,2,29,9,34,3,7,1,30,5,33,6,28,14,35,20,34,22,28,6,40,7,38,5,39,3,27,10,14,8,40,MXD1_1753104514_5,1,5,1,1,3,1,5,2,10,2,2,2,2,1.13259039335603
1467,411112795,15,29,16,39,8,19,28,13,9,11,2,7,6,12,17,35,3,20,15,25,9,34,19,11,1,13,16,33,7,31,14,36,8,32,5,33,MXD1_1753104514_5,2,5,2,5,1,3,4,2,9,2,2,2,2,.757315478001565
476,411112802,33,24,3,26,14,16,28,30,1,27,15,11,7,8,23,19,22,14,32,36,27,16,29,9,28,23,15,12,18,20,11,31,17,16,30,9,MXD1_1753104514_5,1,5,2,3,5,3,2,6,9,2,2,1,1,.88246624313761
1463,411112814,5,24,22,14,10,15,40,28,6,29,12,16,4,11,13,36,12,15,6,28,4,18,13,29,7,16,14,24,8,26,13,11,7,28,9,30,MXD1_1753104514_5,2,5,2,1,4,3,6,5,8,2,2,2,2,.757315478001565
1754,411112815,3,27,7,26,1,30,10,29,40,18,9,32,34,28,8,36,3,24,7,32,21,26,6,25,9,28,8,11,3,35,17,27,10,19,9,29,MXD1_1753104514_5,1,5,2,5,4,2,5,2,5,2,2,2,1,.686049367051532
1472,411112818,10,30,7,29,2,37,5,25,24,19,16,11,3,18,13,35,8,32,5,28,14,31,9,26,3,17,1,11,22,18,16,28,2,29,23,36,MXD1_1753104514_5,1,5,1,5,3,3,6,3,9,2,1,1,1,.88246624313761
1648,411112826,5,26,12,24,14,8,13,28,16,27,6,26,15,4,39,17,5,23,13,27,12,20,3,34,1,18,8,23,22,34,10,19,1,29,35,30,MXD1_1753104514_5,2,5,2,4,2,3,5,2,9,2,1,1,1,.971967190580289
1588,411112828,17,28,15,31,16,23,10,29,17,36,21,13,4,2,27,1,5,23,6,28,27,39,9,12,16,25,4,29,7,26,5,34,6,18,15,38,MXD1_1753104514_5,2,5,2,2,3,1,6,3,4,2,2,1,2,.971967190580289
1734,411112829,2,32,6,26,9,28,5,24,16,19,3,27,25,32,13,35,20,28,22,26,6,24,25,31,30,12,2,28,10,29,9,26,3,19,21,33,MXD1_1753104514_5,1,5,2,4,7,3,4,2,7,2,2,1,2,.88246624313761
1868,411112835,10,11,3,35,40,27,1,16,9,28,8,14,6,25,2,37,10,19,8,27,9,15,13,37,39,16,5,29,2,28,7,15,10,16,12,28,MXD1_1753104514_5,1,5,2,5,7,3,6,4,11,2,1,2,2,.686049367051532
1802,411112846,33,29,40,11,15,38,19,28,16,17,20,7,5,26,6,8,4,35,39,38,5,24,21,28,16,35,27,37,4,11,6,2,40,26,13,28,MXD1_1753104514_5,2,5,2,5,2,3,6,3,9,2,2,1,1,.757315478001565
578,411112848,5,33,17,26,10,29,22,28,9,30,6,13,8,40,25,34,17,29,1,26,6,30,3,13,16,26,25,12,9,40,20,31,8,28,17,12,MXD1_1753104514_5,2,5,2,5,5,1,4,3,9,2,2,2,2,.757315478001565
734,411112851,17,28,40,19,4,23,6,26,21,27,39,35,1,19,5,14,22,31,40,26,6,24,4,12,38,30,7,26,2,34,5,15,3,13,37,12,MXD1_1753104514_5,2,5,2,5,6,2,4,4,3,2,2,1,2,.971967190580289
1664,411112861,34,26,2,38,3,37,15,35,6,13,16,17,27,25,21,38,3,28,24,11,16,26,6,18,22,31,4,12,20,35,16,32,2,12,15,13,MXD1_1753104514_5,1,5,2,5,4,1,1,5,10,1,2,2,2,.686049367051532
1178,411112863,3,33,15,26,10,29,22,28,9,30,13,11,8,35,10,34,24,29,1,26,6,27,3,13,22,26,25,12,9,27,20,35,8,28,2,12,MXD1_1753104514_5,1,5,2,5,6,3,6,5,12,2,2,1,1,.88246624313761
1758,411112869,5,32,8,26,25,2,14,13,40,28,24,33,27,32,6,38,9,13,16,26,40,12,14,34,22,31,25,33,15,30,27,13,16,34,40,1,MXD1_1753104514_5,2,5,2,2,5,3,1,1,1,1,1,1,2,.971967190580289
837,411112872,40,26,10,24,20,27,31,12,17,29,8,13,1,14,2,35,9,30,22,38,21,27,10,18,1,26,2,13,3,28,17,12,20,38,18,26,MXD1_1753104514_5,1,5,3,5,8,3,4,3,7,2,1,2,1,1.13259039335603
82,411112874,14,12,27,11,10,24,9,23,2,17,3,13,8,28,19,35,22,34,9,12,1,29,5,30,6,36,3,28,8,39,4,26,10,13,5,29,MXD1_1753104514_5,1,5,1,5,1,3,4,2,13,2,2,1,2,.686049367051532
1805,411112875,34,32,14,38,16,23,6,19,29,31,2,39,9,11,5,4,36,27,15,23,16,31,2,32,25,24,17,20,6,33,15,13,9,26,21,40,MXD1_1753104514_5,2,5,1,4,7,3,6,2,5,2,2,1,1,.757315478001565
1791,411112877,28,35,32,25,17,26,37,38,29,21,6,27,31,25,28,36,39,12,8,32,29,38,6,26,21,27,23,19,5,32,4,1,17,13,24,27,MXD1_1753104514_5,2,5,2,1,5,3,2,2,5,2,2,1,1,.971967190580289
1036,411112878,22,33,3,21,40,30,11,18,9,1,7,15,37,32,10,35,3,26,8,33,9,28,4,12,10,13,6,27,7,35,2,21,39,13,9,30,MXD1_1753104514_5,1,5,3,3,1,1,1,1,2,1,1,1,1,1.13259039335603
818,411112884,10,26,25,34,21,1,13,38,27,30,8,29,11,28,17,39,25,36,10,35,5,28,7,29,9,15,17,32,22,14,36,30,17,26,25,3,MXD1_1753104514_5,2,5,2,4,3,3,1,2,7,1,2,2,2,.971967190580289
865,411112886,9,12,16,18,21,13,3,37,8,33,14,39,5,35,4,27,1,20,8,26,24,12,3,13,2,32,6,39,1,19,4,36,10,26,22,39,MXD1_1753104514_5,2,5,1,1,6,3,2,3,10,2,2,2,1,.971967190580289
1183,411112896,9,12,16,39,7,19,22,18,5,32,3,13,6,39,16,35,9,29,14,12,2,11,3,19,15,36,29,26,10,18,9,30,2,37,20,13,MXD1_1753104514_5,1,5,2,5,4,1,4,3,5,2,2,2,1,.686049367051532
